,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
551,persona_551,53,M,Bogotá,3,0,2,4288
552,persona_552,29,F,Cajica,0,7,1,2276
553,persona_553,27,M,Bogotá,3,4,2,3617
554,persona_554,58,M,Bogotá,3,10,1,4665
555,persona_555,29,F,Cota,3,1,2,3892
556,persona_556,63,F,Cota,1,6,2,2012
557,persona_557,21,F,Chía,1,4,2,3939
558,persona_558,50,M,Chía,1,8,2,2724
559,persona_559,68,F,Bogotá,2,2,1,3899
560,persona_560,23,M,Bogotá,3,2,2,4080
561,persona_561,47,F,Cajica,0,6,2,1551
562,persona_562,24,F,Cajica,2,2,0,2376
563,persona_563,38,M,Bogotá,3,4,2,921
564,persona_564,56,F,Bogotá,0,3,2,2962
565,persona_565,23,F,Cota,1,7,1,4172
566,persona_566,42,F,Cajica,0,0,1,4890
567,persona_567,38,M,Bogotá,0,1,2,1514
568,persona_568,45,F,Bogotá,1,1,0,4003
569,persona_569,24,F,Zipaquira,0,7,0,4527
570,persona_570,22,M,Cajica,3,0,0,4830
571,persona_571,52,F,Bogotá,1,0,0,3331
572,persona_572,55,M,Zipaquira,2,5,0,4237
573,persona_573,45,F,Zipaquira,1,6,1,1635
574,persona_574,30,F,Cajica,1,2,2,4546
575,persona_575,28,F,Bogotá,0,3,0,4244
576,persona_576,44,M,Cajica,3,8,0,1218
577,persona_577,29,F,Chía,1,0,1,3020
578,persona_578,37,M,Zipaquira,2,7,2,3576
579,persona_579,70,F,Chía,1,10,0,2251
580,persona_580,68,M,Zipaquira,2,9,2,3356
581,persona_581,61,F,Bogotá,3,9,1,4606
582,persona_582,66,M,Zipaquira,2,5,1,1186
583,persona_583,25,F,Bogotá,3,1,1,3111
584,persona_584,57,F,Cota,2,1,1,1783
585,persona_585,62,M,Zipaquira,3,1,0,3080
586,persona_586,68,M,Chía,1,6,2,3442
587,persona_587,30,M,Chía,3,2,1,3368
588,persona_588,45,M,Chía,3,3,1,3808
589,persona_589,48,M,Zipaquira,3,2,1,1419
590,persona_590,37,M,Bogotá,1,0,1,1099
591,persona_591,62,M,Zipaquira,0,9,0,4495
592,persona_592,51,M,Chía,1,2,1,2156
593,persona_593,26,F,Chía,2,9,0,4143
594,persona_594,59,F,Zipaquira,1,4,0,1315
595,persona_595,50,M,Bogotá,0,0,1,4629
596,persona_596,46,M,Cota,3,1,0,3629
597,persona_597,30,F,Cota,1,6,2,3150
598,persona_598,56,F,Chía,2,7,1,1840
599,persona_599,38,F,Bogotá,2,7,2,3202
600,persona_600,59,M,Zipaquira,1,3,2,3981
601,persona_601,20,F,Cajica,1,9,0,3370
602,persona_602,43,M,Chía,1,1,0,2577
603,persona_603,34,F,Zipaquira,3,9,1,4146
604,persona_604,44,F,Cajica,2,6,1,1099
605,persona_605,67,M,Zipaquira,1,10,2,3722
606,persona_606,53,F,Cota,2,10,1,3582
607,persona_607,23,M,Cota,1,0,0,4415
608,persona_608,41,M,Cajica,3,3,1,4174
609,persona_609,46,M,Cajica,0,4,0,3043
610,persona_610,69,M,Cota,1,0,0,1442
611,persona_611,61,M,Zipaquira,1,6,1,3517
612,persona_612,24,M,Bogotá,1,0,1,3786
613,persona_613,32,M,Zipaquira,1,6,0,2815
614,persona_614,63,F,Chía,0,3,2,2437
615,persona_615,20,M,Cajica,2,6,1,1895
616,persona_616,62,F,Cajica,3,5,1,3078
617,persona_617,57,F,Bogotá,3,8,2,3728
618,persona_618,24,M,Zipaquira,0,3,2,2121
619,persona_619,41,M,Cajica,2,7,0,1259
620,persona_620,42,M,Chía,0,9,0,1106
621,persona_621,44,M,Cajica,2,8,0,3554
622,persona_622,67,M,Zipaquira,2,4,0,4475
623,persona_623,43,M,Cota,2,7,0,4494
624,persona_624,56,F,Cota,3,7,0,4793
625,persona_625,70,F,Bogotá,2,1,1,1337
626,persona_626,38,M,Cota,3,9,2,4188
627,persona_627,31,F,Bogotá,3,1,0,1205
628,persona_628,66,F,Zipaquira,2,7,1,4860
629,persona_629,68,F,Bogotá,0,8,1,3630
630,persona_630,21,F,Bogotá,0,6,1,1977
631,persona_631,38,M,Cajica,1,5,2,1520
632,persona_632,26,F,Bogotá,3,3,0,2240
633,persona_633,67,M,Cajica,3,4,0,1691
634,persona_634,36,M,Chía,2,2,1,2270
635,persona_635,62,F,Cota,0,10,2,2464
636,persona_636,50,M,Zipaquira,3,0,1,2147
637,persona_637,35,M,Chía,0,6,2,4269
638,persona_638,50,F,Cota,3,8,0,3870
639,persona_639,66,M,Cota,3,0,0,4881
640,persona_640,20,F,Chía,2,9,2,3715
641,persona_641,53,F,Cajica,0,0,1,1746
642,persona_642,54,M,Chía,1,8,1,1914
643,persona_643,33,F,Cota,3,9,0,4362
644,persona_644,33,M,Cajica,2,10,0,2158
645,persona_645,26,F,Cajica,3,7,1,1935
646,persona_646,64,M,Cajica,2,5,1,2824
647,persona_647,36,M,Chía,2,8,0,2044
648,persona_648,27,M,Cota,0,5,0,2445
649,persona_649,52,F,Zipaquira,3,6,2,3195
650,persona_650,30,F,Bogotá,1,7,2,3960
651,persona_651,57,M,Bogotá,2,7,0,2829
652,persona_652,20,F,Zipaquira,0,7,0,1503
653,persona_653,67,F,Zipaquira,1,8,0,2962
654,persona_654,24,F,Cajica,2,7,1,3018
655,persona_655,64,F,Cajica,2,8,0,4931
656,persona_656,46,F,Chía,2,1,1,4055
657,persona_657,39,M,Chía,3,6,2,4091
658,persona_658,39,M,Bogotá,0,0,1,3885
659,persona_659,48,M,Chía,3,6,2,4564
660,persona_660,29,M,Chía,0,1,2,2705
661,persona_661,64,F,Zipaquira,0,8,1,2238
662,persona_662,53,F,Cota,1,8,2,3579
663,persona_663,68,M,Cota,2,7,1,2116
664,persona_664,65,F,Cota,0,8,2,4079
665,persona_665,68,M,Zipaquira,2,10,1,4344
666,persona_666,32,M,Chía,1,9,0,1654
667,persona_667,57,M,Cajica,2,6,2,1696
668,persona_668,43,M,Cota,3,0,0,3189
669,persona_669,57,M,Chía,3,7,1,2700
670,persona_670,35,M,Cajica,2,7,1,3615
671,persona_671,38,M,Zipaquira,0,7,1,4909
672,persona_672,21,F,Bogotá,2,7,0,1028
673,persona_673,47,M,Bogotá,1,1,1,2062
674,persona_674,50,F,Cajica,1,7,1,2108
675,persona_675,38,M,Zipaquira,0,9,2,3848
676,persona_676,63,M,Cota,1,9,2,3305
677,persona_677,63,F,Cota,2,3,2,3640
678,persona_678,44,F,Bogotá,0,1,2,2347
679,persona_679,65,F,Zipaquira,1,8,0,2860
680,persona_680,46,F,Zipaquira,0,4,0,3284
681,persona_681,24,M,Cota,2,0,1,4585
682,persona_682,41,M,Cajica,1,8,0,1522
683,persona_683,44,F,Cota,3,6,2,4037
684,persona_684,28,F,Chía,0,4,2,3870
685,persona_685,22,F,Chía,2,10,0,3654
686,persona_686,69,F,Cota,2,1,2,4019
687,persona_687,21,M,Cota,0,3,1,4866
688,persona_688,66,F,Bogotá,2,9,1,2626
689,persona_689,22,M,Bogotá,0,4,2,1777
690,persona_690,22,F,Cajica,2,9,0,1111
691,persona_691,58,F,Cajica,0,2,2,3930
692,persona_692,34,F,Zipaquira,0,5,2,3335
693,persona_693,59,M,Cajica,2,5,0,2504
694,persona_694,41,F,Bogotá,1,9,2,1487
695,persona_695,37,M,Bogotá,1,0,0,3043
696,persona_696,41,F,Zipaquira,0,10,1,1373
697,persona_697,36,M,Cota,2,3,0,1734
698,persona_698,44,M,Zipaquira,0,10,2,1011
699,persona_699,48,F,Bogotá,1,7,2,1912
700,persona_700,50,M,Cota,0,9,2,947
701,persona_701,64,M,Bogotá,3,3,1,1302
702,persona_702,47,F,Chía,1,9,2,1430
703,persona_703,61,F,Zipaquira,2,8,2,2936
704,persona_704,24,M,Cota,3,8,0,3264
705,persona_705,21,M,Cajica,3,7,1,1762
706,persona_706,57,F,Cota,0,0,2,2441
707,persona_707,68,F,Chía,0,8,0,4511
708,persona_708,70,F,Bogotá,2,8,2,4714
709,persona_709,59,M,Cajica,0,4,0,3744
710,persona_710,41,F,Chía,1,8,0,2878
711,persona_711,21,F,Chía,3,1,1,2972
712,persona_712,59,M,Zipaquira,1,0,1,1880
713,persona_713,35,M,Cajica,1,1,2,3878
714,persona_714,62,F,Bogotá,1,1,1,1411
715,persona_715,28,M,Cota,3,7,0,2490
716,persona_716,40,M,Zipaquira,3,7,0,1942
717,persona_717,40,F,Zipaquira,2,5,1,2141
718,persona_718,59,M,Zipaquira,0,10,1,4720
719,persona_719,35,M,Cajica,0,9,1,2875
720,persona_720,59,F,Cajica,2,5,0,3762
721,persona_721,50,F,Zipaquira,2,8,2,2924
722,persona_722,52,F,Chía,1,10,0,4680
723,persona_723,49,M,Cajica,1,8,0,1432
724,persona_724,56,M,Zipaquira,1,8,1,3894
725,persona_725,35,F,Bogotá,0,7,0,2063
726,persona_726,28,M,Cota,1,1,0,2529
727,persona_727,59,M,Zipaquira,0,9,2,4693
728,persona_728,21,M,Zipaquira,3,10,1,3952
729,persona_729,36,F,Cajica,3,7,1,2846
730,persona_730,29,F,Bogotá,2,3,2,2832
731,persona_731,65,M,Chía,2,8,1,3857
732,persona_732,46,F,Bogotá,0,10,1,1475
733,persona_733,70,F,Cota,0,9,1,1875
734,persona_734,29,M,Bogotá,1,10,2,1655
735,persona_735,24,F,Chía,0,3,1,1084
736,persona_736,63,M,Cota,2,5,0,3749
737,persona_737,56,F,Cota,0,8,2,3569
738,persona_738,31,M,Cajica,2,2,0,1676
739,persona_739,36,M,Zipaquira,0,2,2,2292
740,persona_740,26,M,Zipaquira,2,10,1,2904
741,persona_741,32,M,Cajica,3,7,0,3777
742,persona_742,69,F,Cota,1,3,0,1291
743,persona_743,29,F,Zipaquira,1,0,2,3458
744,persona_744,59,M,Bogotá,3,4,2,1359
745,persona_745,40,M,Zipaquira,1,10,1,3400
746,persona_746,27,M,Bogotá,1,4,0,4478
747,persona_747,36,F,Zipaquira,3,2,0,2184
748,persona_748,58,F,Cota,2,0,1,2426
749,persona_749,42,F,Cajica,3,2,1,3918
750,persona_750,31,F,Cajica,2,7,0,1649
751,persona_751,58,M,Bogotá,0,0,0,2127
752,persona_752,27,M,Chía,0,6,0,4839
753,persona_753,70,M,Chía,3,5,1,3490
754,persona_754,65,F,Zipaquira,2,4,0,4330
755,persona_755,49,F,Bogotá,3,2,1,3801
756,persona_756,24,M,Cota,0,3,1,1084
757,persona_757,63,F,Cota,3,9,1,3314
758,persona_758,38,F,Cota,2,2,1,4170
759,persona_759,64,F,Cajica,1,2,1,4157
760,persona_760,24,M,Cajica,3,7,0,3538
761,persona_761,48,F,Zipaquira,2,0,1,1790
762,persona_762,58,F,Bogotá,3,4,0,4721
763,persona_763,64,M,Chía,3,4,1,1871
764,persona_764,28,M,Zipaquira,2,3,0,4822
765,persona_765,47,F,Zipaquira,1,4,0,3021
766,persona_766,45,F,Cajica,3,10,2,1001
767,persona_767,53,F,Chía,2,7,1,4484
768,persona_768,60,M,Cajica,2,1,0,3718
769,persona_769,27,M,Cota,3,2,0,1570
770,persona_770,66,M,Cota,0,1,1,2313
771,persona_771,42,F,Cajica,3,0,1,938
772,persona_772,47,M,Zipaquira,2,9,1,1094
773,persona_773,52,F,Zipaquira,0,5,0,1930
774,persona_774,31,F,Cajica,2,7,0,2918
775,persona_775,63,F,Zipaquira,1,2,0,1576
776,persona_776,68,M,Chía,1,10,0,1198
777,persona_777,41,M,Zipaquira,2,10,1,4125
778,persona_778,55,M,Bogotá,3,0,0,2097
779,persona_779,36,M,Zipaquira,2,2,0,3169
780,persona_780,41,M,Cajica,1,3,1,1126
781,persona_781,62,M,Cajica,3,3,2,3800
782,persona_782,24,F,Cajica,2,9,1,4659
783,persona_783,65,M,Zipaquira,0,5,2,1331
784,persona_784,46,M,Bogotá,3,9,0,4518
785,persona_785,24,M,Chía,2,1,1,4360
786,persona_786,68,M,Zipaquira,3,1,1,1137
787,persona_787,49,M,Zipaquira,2,0,2,4664
788,persona_788,25,F,Cota,0,2,1,1206
789,persona_789,50,F,Bogotá,2,10,2,2924
790,persona_790,44,M,Cota,3,10,2,2176
791,persona_791,35,F,Cajica,0,10,0,4759
792,persona_792,51,M,Bogotá,2,8,0,4390
793,persona_793,53,F,Chía,2,0,2,2515
794,persona_794,58,M,Zipaquira,1,2,2,4195
795,persona_795,55,F,Bogotá,2,10,1,1546
796,persona_796,62,F,Cota,0,3,1,983
797,persona_797,29,F,Bogotá,1,9,0,3521
798,persona_798,70,F,Cajica,1,7,2,4859
799,persona_799,53,M,Zipaquira,1,5,0,4680
800,persona_800,69,M,Zipaquira,3,10,2,2892
801,persona_801,33,M,Cajica,0,2,0,2560
802,persona_802,59,M,Cajica,2,1,0,3709
803,persona_803,44,M,Chía,1,4,2,2840
804,persona_804,66,M,Cajica,1,1,2,2363
805,persona_805,45,M,Cota,2,5,1,2405
806,persona_806,63,M,Cota,1,9,2,3354
807,persona_807,36,M,Cota,3,8,0,1184
808,persona_808,49,F,Chía,0,7,0,4327
809,persona_809,58,F,Zipaquira,2,2,2,4607
810,persona_810,39,F,Cota,0,0,1,4193
811,persona_811,46,F,Zipaquira,2,8,2,4132
812,persona_812,41,F,Chía,1,9,1,1833
813,persona_813,70,F,Bogotá,1,10,0,1898
814,persona_814,69,F,Cajica,3,6,2,4486
815,persona_815,26,M,Bogotá,3,0,1,2834
816,persona_816,60,M,Cota,3,4,1,4510
817,persona_817,21,M,Chía,0,8,2,3123
818,persona_818,24,M,Zipaquira,2,10,2,3494
819,persona_819,33,M,Zipaquira,2,9,0,1755
820,persona_820,29,F,Cajica,0,5,1,2733
821,persona_821,36,M,Zipaquira,0,0,2,2133
822,persona_822,22,F,Bogotá,2,9,0,3343
823,persona_823,58,F,Chía,2,4,2,2747
824,persona_824,28,M,Bogotá,0,8,1,2192
825,persona_825,46,M,Chía,1,5,1,2792
826,persona_826,59,F,Cajica,2,10,2,1103
827,persona_827,67,M,Cota,0,3,0,3370
828,persona_828,58,M,Zipaquira,3,8,1,3828
829,persona_829,47,M,Chía,1,3,0,2337
830,persona_830,40,M,Zipaquira,2,6,1,3220
831,persona_831,38,M,Cota,1,0,1,1839
832,persona_832,42,M,Bogotá,2,5,1,4463
833,persona_833,61,M,Cota,2,5,1,3510
834,persona_834,56,F,Zipaquira,0,0,0,3556
835,persona_835,47,F,Bogotá,2,8,1,4392
836,persona_836,33,M,Cajica,1,1,2,1561
837,persona_837,35,F,Bogotá,1,10,2,1456
838,persona_838,32,F,Chía,1,1,0,999
839,persona_839,34,M,Cota,2,10,1,1430
840,persona_840,20,M,Zipaquira,0,3,0,3100
841,persona_841,24,M,Cajica,1,1,1,4244
842,persona_842,36,M,Chía,1,2,2,1234
843,persona_843,38,M,Zipaquira,3,2,2,3397
844,persona_844,66,M,Cota,2,10,1,3149
845,persona_845,20,M,Zipaquira,1,1,2,2025
846,persona_846,32,M,Chía,2,4,0,2593
847,persona_847,52,F,Cajica,0,0,2,4403
848,persona_848,52,M,Cajica,1,3,2,3963
849,persona_849,29,M,Chía,3,1,1,2695
850,persona_850,55,F,Cajica,3,0,1,2470
851,persona_851,42,F,Cajica,2,4,2,3976
852,persona_852,69,F,Chía,1,1,2,4508
853,persona_853,20,F,Cajica,3,3,0,936
854,persona_854,63,F,Bogotá,0,0,2,2064
855,persona_855,68,F,Cota,0,4,1,2989
856,persona_856,53,M,Bogotá,0,5,1,2966
857,persona_857,20,M,Cota,2,2,1,2527
858,persona_858,38,M,Bogotá,3,4,2,1141
859,persona_859,36,F,Chía,1,8,2,1702
860,persona_860,20,F,Cota,3,7,0,2885
861,persona_861,53,M,Chía,0,0,2,4066
862,persona_862,36,F,Chía,2,5,2,3321
863,persona_863,58,F,Cajica,0,6,2,1591
864,persona_864,66,M,Zipaquira,2,2,0,2117
865,persona_865,22,F,Cota,2,4,0,2714
866,persona_866,30,M,Cajica,0,10,2,3456
867,persona_867,29,F,Bogotá,1,6,0,3979
868,persona_868,63,F,Cota,0,7,0,4101
869,persona_869,39,F,Chía,3,6,0,1312
870,persona_870,47,M,Chía,0,2,1,2678
871,persona_871,48,M,Cota,2,6,0,4506
872,persona_872,49,M,Chía,3,9,1,2401
873,persona_873,21,F,Bogotá,1,0,2,4999
874,persona_874,36,M,Zipaquira,0,8,2,2214
875,persona_875,68,M,Chía,1,2,2,1664
876,persona_876,52,F,Cota,1,1,0,1773
877,persona_877,44,F,Cajica,2,7,2,3199
878,persona_878,41,F,Chía,1,0,0,1995
879,persona_879,24,F,Bogotá,2,1,1,3783
880,persona_880,60,F,Cajica,1,8,2,1033
881,persona_881,35,F,Zipaquira,0,8,1,3807
882,persona_882,63,M,Cajica,0,0,0,1850
883,persona_883,27,M,Zipaquira,0,5,1,3130
884,persona_884,45,M,Cajica,0,8,0,3403
885,persona_885,32,M,Chía,2,10,2,3249
886,persona_886,35,F,Cota,3,9,0,2812
887,persona_887,34,M,Cajica,3,6,0,3297
888,persona_888,44,M,Bogotá,3,10,0,922
889,persona_889,34,M,Cota,2,7,0,3103
890,persona_890,33,F,Chía,2,10,1,4326
891,persona_891,63,F,Cajica,1,6,2,2511
892,persona_892,68,M,Zipaquira,2,10,1,3866
893,persona_893,60,M,Chía,2,3,2,1803
894,persona_894,39,F,Bogotá,1,8,0,2910
895,persona_895,46,F,Zipaquira,2,10,2,4288
896,persona_896,46,M,Bogotá,0,7,2,1341
897,persona_897,41,M,Chía,2,3,1,3241
898,persona_898,44,M,Cajica,0,5,0,1169
899,persona_899,34,F,Chía,3,1,2,1366
900,persona_900,33,M,Zipaquira,1,7,1,4387
901,persona_901,66,M,Bogotá,1,3,1,4600
902,persona_902,22,M,Chía,0,10,1,2542
903,persona_903,50,M,Zipaquira,2,8,1,1314
904,persona_904,53,M,Zipaquira,3,3,2,2717
905,persona_905,52,M,Bogotá,2,9,2,4810
906,persona_906,30,F,Cajica,3,9,2,1232
907,persona_907,44,M,Zipaquira,3,1,2,1239
908,persona_908,69,F,Bogotá,0,10,1,4568
909,persona_909,35,F,Cota,2,2,0,2945
910,persona_910,39,M,Zipaquira,0,5,2,2893
911,persona_911,47,F,Chía,0,7,0,4595
912,persona_912,37,F,Cajica,2,6,1,1009
913,persona_913,49,M,Zipaquira,2,8,0,3966
914,persona_914,32,F,Cajica,3,10,1,4881
915,persona_915,67,F,Cajica,3,6,2,1344
916,persona_916,70,M,Cajica,1,8,0,3205
917,persona_917,54,F,Cajica,3,1,0,3522
918,persona_918,25,F,Cajica,3,3,2,2637
919,persona_919,42,F,Chía,0,3,0,2598
920,persona_920,49,M,Cota,2,10,1,3843
921,persona_921,34,F,Chía,0,6,0,3666
922,persona_922,37,M,Bogotá,2,8,1,4640
923,persona_923,57,F,Zipaquira,2,3,1,3788
924,persona_924,56,F,Cajica,0,5,2,2304
925,persona_925,66,M,Bogotá,3,10,2,1128
926,persona_926,64,F,Cota,1,1,2,2715
927,persona_927,61,F,Cota,0,7,2,4891
928,persona_928,57,M,Chía,0,3,0,1867
929,persona_929,46,M,Cota,2,1,2,1672
930,persona_930,24,F,Cajica,2,5,0,4806
931,persona_931,63,M,Zipaquira,0,7,0,4028
932,persona_932,41,M,Cota,2,10,0,3496
933,persona_933,22,F,Cajica,3,8,0,2742
934,persona_934,46,M,Chía,1,10,0,1535
935,persona_935,45,M,Bogotá,2,4,2,3047
936,persona_936,57,F,Zipaquira,0,0,2,2368
937,persona_937,51,M,Cota,0,1,1,3165
938,persona_938,31,F,Cota,1,10,1,4497
939,persona_939,57,M,Cota,0,1,2,3895
940,persona_940,47,M,Cota,2,7,0,3782
941,persona_941,62,F,Cajica,3,5,2,4122
942,persona_942,21,F,Cajica,3,10,1,3917
943,persona_943,28,F,Chía,0,5,1,4219
944,persona_944,63,M,Cota,2,3,0,4958
945,persona_945,47,F,Cajica,2,0,2,1997
946,persona_946,63,F,Bogotá,3,10,0,1092
947,persona_947,26,M,Bogotá,1,10,0,1381
948,persona_948,55,M,Cota,1,3,0,2322
949,persona_949,30,M,Chía,3,0,0,4650
950,persona_950,55,F,Chía,3,10,2,2102
951,persona_951,45,M,Cajica,3,3,2,4861
952,persona_952,63,M,Chía,1,5,0,2425
953,persona_953,54,M,Zipaquira,3,6,2,3074
954,persona_954,64,F,Zipaquira,0,10,0,3941
955,persona_955,26,M,Cota,0,1,1,2255
956,persona_956,51,F,Zipaquira,2,8,0,3142
957,persona_957,65,F,Cota,2,7,1,3267
958,persona_958,67,F,Cajica,0,8,2,1006
959,persona_959,53,M,Cajica,2,2,1,2719
960,persona_960,32,F,Chía,2,1,1,3936
961,persona_961,39,M,Cota,0,2,1,4737
962,persona_962,48,M,Cajica,2,1,2,1165
963,persona_963,21,M,Zipaquira,1,3,2,4181
964,persona_964,48,M,Zipaquira,1,1,1,4425
965,persona_965,64,M,Cota,2,7,2,4742
966,persona_966,33,M,Cajica,0,6,1,4987
967,persona_967,29,F,Chía,1,2,1,1211
968,persona_968,69,M,Cota,0,8,1,3801
969,persona_969,56,M,Cajica,3,10,2,3464
970,persona_970,60,F,Cota,2,8,2,2673
971,persona_971,58,F,Zipaquira,3,5,2,4701
972,persona_972,39,F,Bogotá,0,1,2,1652
973,persona_973,27,F,Bogotá,0,6,1,1282
974,persona_974,23,M,Cota,1,9,0,4047
975,persona_975,67,M,Zipaquira,1,2,2,2917
976,persona_976,64,M,Bogotá,0,6,0,4979
977,persona_977,32,M,Chía,2,8,2,3160
978,persona_978,69,F,Cajica,3,3,1,4170
979,persona_979,49,M,Bogotá,1,6,1,3759
980,persona_980,42,F,Zipaquira,3,0,1,2767
981,persona_981,25,M,Cajica,2,6,2,4094
982,persona_982,37,F,Cajica,1,6,2,2539
983,persona_983,35,F,Cota,2,10,1,2912
984,persona_984,37,M,Chía,2,0,1,3509
985,persona_985,58,F,Zipaquira,3,4,1,4808
986,persona_986,61,F,Zipaquira,3,6,0,2988
987,persona_987,35,M,Bogotá,3,8,0,4739
988,persona_988,66,M,Cajica,1,2,0,1930
989,persona_989,54,F,Zipaquira,2,7,1,3097
990,persona_990,41,F,Chía,0,8,2,1680
991,persona_991,57,M,Zipaquira,2,3,2,912
992,persona_992,27,F,Chía,0,1,2,1558
993,persona_993,50,F,Bogotá,3,2,2,4637
994,persona_994,55,F,Zipaquira,0,5,0,2532
995,persona_995,53,F,Cajica,1,2,0,3157
996,persona_996,29,F,Chía,0,6,0,3232
997,persona_997,40,F,Bogotá,3,6,2,1682
998,persona_998,51,F,Cota,2,4,2,1183
999,persona_999,54,M,Cajica,1,6,1,2133
1000,persona_1000,26,M,Cota,1,3,2,2962
1001,persona_1001,33,M,Chía,2,0,0,1786
1002,persona_1002,40,F,Zipaquira,3,8,1,2651
1003,persona_1003,38,M,Zipaquira,0,4,0,4107
1004,persona_1004,62,F,Chía,3,10,0,3259
1005,persona_1005,28,M,Chía,0,0,0,3772
1006,persona_1006,33,M,Cota,2,2,0,4671
1007,persona_1007,69,M,Chía,3,0,0,3084
1008,persona_1008,70,M,Zipaquira,1,9,0,1869
1009,persona_1009,42,M,Cajica,1,6,0,3101
1010,persona_1010,66,F,Bogotá,3,8,1,2782
1011,persona_1011,31,F,Chía,3,5,1,2404
1012,persona_1012,48,M,Cota,3,6,2,3856
1013,persona_1013,60,F,Cajica,2,10,0,1279
1014,persona_1014,54,M,Zipaquira,0,3,1,4320
1015,persona_1015,65,M,Cota,2,4,0,1485
1016,persona_1016,38,F,Zipaquira,0,8,2,4471
1017,persona_1017,42,F,Cota,1,0,1,1245
1018,persona_1018,66,M,Bogotá,2,3,1,4380
1019,persona_1019,68,F,Chía,0,10,0,4734
1020,persona_1020,29,M,Zipaquira,0,7,2,2812
1021,persona_1021,54,F,Cajica,0,8,0,2363
1022,persona_1022,56,M,Cota,0,9,1,2239
1023,persona_1023,66,M,Bogotá,3,2,0,1559
1024,persona_1024,48,M,Chía,3,8,1,1574
1025,persona_1025,35,F,Cota,2,10,2,1462
1026,persona_1026,56,F,Cajica,2,10,0,3904
1027,persona_1027,32,M,Chía,2,1,1,4332
1028,persona_1028,55,F,Zipaquira,3,0,0,2944
1029,persona_1029,54,F,Chía,1,8,1,2152
1030,persona_1030,60,M,Cota,2,1,1,3840
1031,persona_1031,22,M,Zipaquira,2,4,0,2377
1032,persona_1032,48,F,Zipaquira,1,2,0,2663
1033,persona_1033,35,F,Cajica,2,0,2,3192
1034,persona_1034,22,F,Zipaquira,3,4,0,1701
1035,persona_1035,20,F,Chía,2,3,1,3833
1036,persona_1036,56,M,Chía,2,0,1,2892
1037,persona_1037,58,M,Chía,3,1,1,4030
1038,persona_1038,58,F,Zipaquira,1,5,0,955
1039,persona_1039,47,F,Cota,3,2,0,2916
1040,persona_1040,48,M,Cajica,2,3,1,1684
1041,persona_1041,66,M,Cota,2,1,0,2026
1042,persona_1042,42,F,Cajica,1,10,1,2519
1043,persona_1043,68,F,Cajica,2,8,0,4316
1044,persona_1044,40,F,Cota,2,2,0,3853
1045,persona_1045,51,F,Chía,0,10,0,3581
1046,persona_1046,54,F,Chía,1,2,0,1185
1047,persona_1047,39,M,Zipaquira,3,6,1,1746
1048,persona_1048,68,M,Cajica,2,5,0,2258
1049,persona_1049,55,M,Bogotá,0,9,2,3372
1050,persona_1050,30,M,Zipaquira,1,5,2,1025
1051,persona_1051,21,F,Bogotá,3,5,0,1644
1052,persona_1052,34,M,Cota,2,7,0,3939
1053,persona_1053,66,F,Cajica,2,9,0,3196
1054,persona_1054,25,F,Cajica,3,8,0,1004
1055,persona_1055,65,M,Zipaquira,0,6,0,2610
1056,persona_1056,53,F,Bogotá,3,1,0,3899
1057,persona_1057,37,F,Zipaquira,3,0,0,1516
1058,persona_1058,31,F,Cota,0,3,0,2372
1059,persona_1059,28,M,Cajica,0,10,1,2930
1060,persona_1060,26,F,Bogotá,0,0,0,1440
1061,persona_1061,50,F,Chía,0,0,2,3668
1062,persona_1062,21,F,Cota,2,9,0,1673
1063,persona_1063,43,F,Zipaquira,3,2,1,2158
1064,persona_1064,49,M,Zipaquira,0,3,1,4823
1065,persona_1065,68,M,Cota,1,0,0,3514
1066,persona_1066,68,M,Cota,3,9,0,2713
1067,persona_1067,67,F,Chía,2,6,1,4590
1068,persona_1068,23,F,Cota,3,1,1,2576
1069,persona_1069,44,M,Cota,3,1,1,1169
1070,persona_1070,34,M,Cota,3,6,2,2729
1071,persona_1071,33,F,Cota,3,9,1,4117
1072,persona_1072,65,M,Bogotá,3,2,0,2909
1073,persona_1073,32,M,Cajica,3,5,2,3745
1074,persona_1074,57,F,Cota,2,3,1,4262
1075,persona_1075,40,M,Chía,1,10,0,3909
1076,persona_1076,42,M,Chía,3,1,2,1592
1077,persona_1077,50,F,Cajica,1,1,1,2729
1078,persona_1078,56,M,Cajica,1,8,1,2913
1079,persona_1079,68,M,Cajica,3,5,0,3246
1080,persona_1080,42,F,Bogotá,2,5,1,3192
1081,persona_1081,22,M,Zipaquira,2,5,2,4347
1082,persona_1082,26,M,Bogotá,1,2,2,3080
1083,persona_1083,65,F,Bogotá,1,1,0,2067
1084,persona_1084,44,M,Chía,0,0,2,4525
1085,persona_1085,51,F,Cota,3,0,1,4383
1086,persona_1086,27,M,Zipaquira,1,1,2,3407
1087,persona_1087,36,M,Zipaquira,3,10,1,3480
1088,persona_1088,28,F,Bogotá,2,3,1,1329
1089,persona_1089,59,F,Bogotá,2,4,0,4990
1090,persona_1090,50,M,Zipaquira,2,3,1,2580
1091,persona_1091,23,M,Zipaquira,2,3,0,2556
1092,persona_1092,49,F,Bogotá,1,5,1,2693
1093,persona_1093,70,F,Bogotá,1,0,2,4598
1094,persona_1094,62,F,Bogotá,2,6,2,2525
1095,persona_1095,29,M,Zipaquira,1,7,0,4438
