,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
553,persona_553,30,M,Zipaquira,3,0,2,4616
554,persona_554,27,M,Chía,1,2,0,2182
555,persona_555,27,F,Bogotá,3,9,2,2372
556,persona_556,66,F,Zipaquira,0,7,0,1678
557,persona_557,50,M,Chía,2,5,1,4789
558,persona_558,49,F,Bogotá,2,5,0,3161
559,persona_559,28,F,Zipaquira,0,7,1,3590
560,persona_560,68,M,Zipaquira,2,4,2,4914
561,persona_561,70,M,Chía,1,1,1,1796
562,persona_562,62,F,Cajica,0,6,2,3239
563,persona_563,23,M,Chía,0,4,2,1672
564,persona_564,36,M,Bogotá,3,6,0,3587
565,persona_565,59,F,Zipaquira,2,1,1,4717
566,persona_566,53,F,Cajica,0,8,0,3220
567,persona_567,40,M,Bogotá,0,3,0,4709
568,persona_568,59,F,Cajica,2,9,1,3653
569,persona_569,25,F,Chía,0,9,0,4642
570,persona_570,54,F,Chía,1,2,2,2224
571,persona_571,45,F,Zipaquira,0,3,0,2459
572,persona_572,35,F,Bogotá,0,0,0,1572
573,persona_573,42,M,Bogotá,1,5,1,2808
574,persona_574,68,F,Zipaquira,0,2,2,1671
575,persona_575,26,M,Bogotá,2,8,1,2328
576,persona_576,33,F,Cota,3,2,1,4858
577,persona_577,40,F,Bogotá,0,2,2,1554
578,persona_578,61,F,Cajica,2,9,1,2031
579,persona_579,68,M,Chía,0,6,1,4101
580,persona_580,60,M,Chía,2,7,0,3471
581,persona_581,61,M,Bogotá,3,1,1,2982
582,persona_582,29,M,Bogotá,3,5,1,1403
583,persona_583,29,F,Bogotá,2,4,1,2914
584,persona_584,34,F,Cajica,3,1,1,2332
585,persona_585,58,F,Cota,3,4,2,4899
586,persona_586,46,F,Zipaquira,1,9,0,3509
587,persona_587,51,M,Cota,3,5,1,2282
588,persona_588,45,M,Chía,3,2,2,4042
589,persona_589,39,F,Bogotá,2,7,1,1082
590,persona_590,32,M,Bogotá,3,4,1,1904
591,persona_591,20,M,Bogotá,1,9,2,4137
592,persona_592,61,F,Chía,0,10,0,4449
593,persona_593,37,M,Zipaquira,1,4,2,958
594,persona_594,68,F,Zipaquira,2,0,1,1946
595,persona_595,44,M,Zipaquira,2,3,2,3654
596,persona_596,45,M,Zipaquira,0,1,0,3040
597,persona_597,32,F,Zipaquira,2,1,2,2787
598,persona_598,63,M,Bogotá,2,9,0,2996
599,persona_599,68,M,Bogotá,0,10,1,3305
600,persona_600,38,F,Cajica,1,0,1,3232
601,persona_601,51,M,Cota,0,6,1,2875
602,persona_602,34,M,Cota,2,1,0,3188
603,persona_603,36,M,Zipaquira,2,0,1,2290
604,persona_604,30,M,Chía,2,0,2,4758
605,persona_605,58,M,Bogotá,3,10,2,3670
606,persona_606,56,F,Cota,3,3,2,3058
607,persona_607,42,M,Zipaquira,3,4,2,3924
608,persona_608,43,M,Cajica,2,7,2,2515
609,persona_609,69,F,Chía,2,1,2,3762
610,persona_610,24,F,Zipaquira,1,5,0,3216
611,persona_611,50,F,Zipaquira,2,6,0,2168
612,persona_612,70,F,Cajica,0,7,0,4928
613,persona_613,31,M,Chía,2,7,1,1688
614,persona_614,60,F,Zipaquira,1,8,2,1157
615,persona_615,46,F,Bogotá,2,8,0,905
616,persona_616,57,M,Cota,1,4,2,1113
617,persona_617,67,F,Cota,1,2,1,1608
618,persona_618,40,F,Cajica,1,4,2,1000
619,persona_619,27,M,Cota,1,4,2,1418
620,persona_620,34,F,Cota,1,2,2,2162
621,persona_621,57,F,Chía,3,4,0,1332
622,persona_622,64,F,Cajica,3,6,2,3000
623,persona_623,33,F,Cajica,2,9,0,4336
624,persona_624,51,F,Bogotá,3,3,0,4174
625,persona_625,48,F,Cota,2,7,0,4141
626,persona_626,22,F,Bogotá,1,10,0,3262
627,persona_627,50,F,Cajica,1,9,0,4303
628,persona_628,38,F,Cajica,1,0,1,4171
629,persona_629,30,F,Zipaquira,3,7,2,1546
630,persona_630,69,F,Cajica,1,4,2,3582
631,persona_631,68,F,Cota,2,10,1,1371
632,persona_632,48,M,Chía,2,9,2,3593
633,persona_633,21,M,Cajica,1,6,0,4459
634,persona_634,34,F,Cota,3,7,2,2915
635,persona_635,22,F,Chía,2,2,0,4630
636,persona_636,23,F,Cajica,1,5,0,1067
637,persona_637,51,F,Cajica,2,9,2,3275
638,persona_638,61,M,Bogotá,1,0,0,2374
639,persona_639,38,F,Cajica,1,4,2,2029
640,persona_640,59,F,Cajica,0,8,2,2167
641,persona_641,20,F,Cajica,1,0,0,3168
642,persona_642,67,M,Zipaquira,3,4,1,4486
643,persona_643,45,M,Cota,2,9,1,2919
644,persona_644,70,F,Bogotá,1,8,0,3241
645,persona_645,23,M,Cajica,0,9,0,2332
646,persona_646,38,F,Zipaquira,0,10,0,4711
647,persona_647,28,F,Chía,3,7,2,4847
648,persona_648,65,M,Cota,0,7,0,1340
649,persona_649,35,F,Bogotá,0,2,2,1955
650,persona_650,64,F,Bogotá,3,8,2,3534
651,persona_651,66,F,Zipaquira,1,8,0,1119
652,persona_652,58,M,Cota,2,10,1,3806
653,persona_653,32,M,Zipaquira,2,0,1,1780
654,persona_654,57,F,Cajica,1,7,0,4487
655,persona_655,24,M,Bogotá,2,3,0,1296
656,persona_656,38,F,Chía,0,10,0,2777
657,persona_657,28,M,Zipaquira,0,8,0,4682
658,persona_658,70,F,Chía,0,5,2,1943
659,persona_659,52,F,Cajica,2,7,2,3481
660,persona_660,65,M,Cajica,3,10,2,1195
661,persona_661,68,M,Cajica,3,6,1,3434
662,persona_662,61,F,Zipaquira,1,9,0,1408
663,persona_663,58,F,Bogotá,3,0,2,3669
664,persona_664,30,M,Cajica,3,5,0,1621
665,persona_665,51,F,Chía,1,4,0,1421
666,persona_666,54,F,Zipaquira,1,6,0,1255
667,persona_667,30,F,Cajica,3,7,2,1483
668,persona_668,70,M,Cota,1,3,0,4016
669,persona_669,50,M,Bogotá,2,10,2,4996
670,persona_670,54,F,Bogotá,2,6,1,4845
671,persona_671,20,M,Cajica,1,2,2,3637
672,persona_672,32,F,Cota,1,1,1,978
673,persona_673,45,M,Bogotá,1,6,2,2599
674,persona_674,58,F,Chía,0,5,1,4282
675,persona_675,57,M,Zipaquira,2,2,1,2100
676,persona_676,23,F,Zipaquira,3,10,1,4889
677,persona_677,57,F,Zipaquira,3,0,2,2502
678,persona_678,66,M,Bogotá,0,9,2,4831
679,persona_679,24,M,Chía,0,7,1,4881
680,persona_680,65,F,Cota,2,6,1,1553
681,persona_681,47,M,Cota,0,0,2,4582
682,persona_682,39,F,Cajica,1,1,2,2775
683,persona_683,69,F,Cota,1,3,1,2612
684,persona_684,48,M,Bogotá,3,5,0,2972
685,persona_685,55,M,Cota,3,2,1,4691
686,persona_686,39,M,Bogotá,2,0,0,3894
687,persona_687,41,F,Cajica,1,7,1,4388
688,persona_688,21,F,Cota,3,5,0,1510
689,persona_689,51,F,Chía,1,9,1,1255
690,persona_690,33,M,Cota,1,2,0,2351
691,persona_691,50,F,Cajica,2,8,0,1318
692,persona_692,30,M,Chía,0,8,1,1809
693,persona_693,26,M,Cajica,3,4,0,1688
694,persona_694,59,M,Bogotá,3,10,0,4152
695,persona_695,41,M,Cajica,2,5,1,3609
696,persona_696,43,F,Cota,1,7,0,4465
697,persona_697,39,M,Zipaquira,3,1,1,1330
698,persona_698,66,M,Bogotá,0,3,2,4331
699,persona_699,39,F,Cajica,2,0,2,1783
700,persona_700,39,M,Cajica,2,6,0,1792
701,persona_701,45,F,Cajica,2,9,1,4858
702,persona_702,53,M,Cota,3,6,1,2701
703,persona_703,26,F,Cota,0,8,2,2031
704,persona_704,34,F,Chía,0,2,0,1600
705,persona_705,57,F,Zipaquira,3,7,2,4214
706,persona_706,47,M,Cota,2,7,2,4231
707,persona_707,50,M,Cajica,3,8,2,1912
708,persona_708,35,M,Zipaquira,3,2,1,3682
709,persona_709,58,M,Zipaquira,0,10,1,1860
710,persona_710,63,F,Chía,1,7,1,1675
711,persona_711,47,F,Zipaquira,3,0,0,1518
712,persona_712,24,F,Cajica,0,6,2,3124
713,persona_713,37,F,Cota,2,8,1,2232
714,persona_714,46,M,Zipaquira,2,0,2,2946
715,persona_715,55,F,Chía,3,8,1,1284
716,persona_716,32,M,Zipaquira,0,2,0,3344
717,persona_717,53,F,Cota,1,5,0,1021
718,persona_718,39,F,Zipaquira,3,1,1,3859
719,persona_719,21,M,Chía,3,1,0,4996
720,persona_720,66,F,Chía,0,5,2,3011
721,persona_721,23,M,Zipaquira,2,4,2,2070
722,persona_722,62,M,Zipaquira,2,9,0,3351
723,persona_723,59,M,Chía,0,7,0,4047
724,persona_724,23,M,Bogotá,0,1,1,4673
725,persona_725,25,F,Chía,0,9,2,4391
726,persona_726,20,F,Zipaquira,3,0,1,1457
727,persona_727,29,F,Cota,0,9,0,1916
728,persona_728,28,M,Cota,1,5,1,2503
729,persona_729,46,F,Cota,1,0,2,3029
730,persona_730,47,F,Cajica,1,6,2,1679
731,persona_731,61,F,Cota,1,5,0,1239
732,persona_732,31,F,Bogotá,1,8,1,3163
733,persona_733,67,F,Zipaquira,3,0,1,2364
734,persona_734,37,M,Cajica,1,3,0,4763
735,persona_735,65,F,Cajica,1,1,2,1214
736,persona_736,61,F,Cota,0,0,1,1475
737,persona_737,32,M,Bogotá,1,6,2,4685
738,persona_738,44,M,Zipaquira,0,2,2,3919
739,persona_739,64,M,Zipaquira,1,6,0,2396
740,persona_740,60,M,Chía,0,3,1,4247
741,persona_741,62,M,Chía,2,4,0,4826
742,persona_742,43,M,Cajica,1,1,0,3296
743,persona_743,35,F,Cota,3,4,0,2649
744,persona_744,68,M,Zipaquira,1,6,0,3483
745,persona_745,41,M,Cajica,1,9,2,2245
746,persona_746,59,F,Cota,3,6,2,3678
747,persona_747,70,F,Zipaquira,1,8,1,981
748,persona_748,34,M,Cota,0,2,0,4643
749,persona_749,54,F,Zipaquira,2,3,0,3282
750,persona_750,22,F,Zipaquira,0,9,0,2648
751,persona_751,67,M,Zipaquira,3,3,0,1232
752,persona_752,36,F,Chía,0,3,0,1555
753,persona_753,36,M,Bogotá,1,3,2,4571
754,persona_754,65,F,Bogotá,3,2,2,4511
755,persona_755,57,F,Cajica,2,7,0,4855
756,persona_756,26,M,Zipaquira,2,5,1,3481
757,persona_757,25,F,Cajica,0,8,1,4508
758,persona_758,25,F,Cota,0,5,0,4176
759,persona_759,50,F,Zipaquira,0,6,1,3844
760,persona_760,29,F,Cajica,0,10,1,2087
761,persona_761,49,M,Cota,3,10,1,3791
762,persona_762,38,F,Bogotá,0,6,2,3420
763,persona_763,50,F,Cajica,3,5,1,981
764,persona_764,23,M,Chía,1,10,1,2047
765,persona_765,57,M,Zipaquira,3,10,2,4333
766,persona_766,70,M,Zipaquira,2,9,0,2988
767,persona_767,45,M,Bogotá,1,5,1,4587
768,persona_768,51,F,Cajica,0,1,2,3805
769,persona_769,56,F,Zipaquira,0,9,0,4454
770,persona_770,60,M,Bogotá,3,0,2,4659
771,persona_771,38,M,Cota,1,9,0,3357
772,persona_772,36,F,Cajica,3,3,2,4296
773,persona_773,42,M,Zipaquira,1,7,1,3630
774,persona_774,68,M,Zipaquira,2,0,1,3958
775,persona_775,50,F,Cota,1,5,2,3596
776,persona_776,33,F,Chía,1,4,2,2732
777,persona_777,29,F,Cajica,3,7,1,3349
778,persona_778,64,M,Cajica,2,10,2,2674
779,persona_779,20,F,Chía,3,6,1,1744
780,persona_780,24,F,Cota,1,2,1,2584
781,persona_781,63,F,Bogotá,3,5,0,2852
782,persona_782,67,M,Bogotá,0,8,1,4616
783,persona_783,35,F,Bogotá,0,10,2,3305
784,persona_784,69,M,Zipaquira,3,4,1,4254
785,persona_785,28,F,Bogotá,3,0,2,4172
786,persona_786,51,F,Chía,1,8,0,1884
787,persona_787,52,M,Cota,3,1,1,1554
788,persona_788,43,F,Cajica,1,3,0,3238
789,persona_789,64,F,Cota,1,8,2,4907
790,persona_790,35,F,Bogotá,0,5,1,3788
791,persona_791,43,M,Cota,0,3,2,2853
792,persona_792,29,F,Cota,0,4,0,1199
793,persona_793,38,M,Cota,2,3,2,3947
794,persona_794,21,M,Bogotá,2,10,2,975
795,persona_795,43,F,Bogotá,0,2,1,2387
796,persona_796,46,M,Cajica,0,9,1,2104
797,persona_797,52,F,Zipaquira,2,5,0,3910
798,persona_798,28,F,Cajica,1,4,2,4267
799,persona_799,61,M,Zipaquira,3,8,2,956
800,persona_800,49,F,Bogotá,0,7,2,1485
801,persona_801,28,F,Chía,1,4,1,1629
802,persona_802,20,F,Chía,1,9,0,4447
803,persona_803,29,M,Bogotá,2,8,0,2380
804,persona_804,70,F,Bogotá,1,7,0,948
805,persona_805,25,M,Bogotá,2,9,1,3773
806,persona_806,46,F,Zipaquira,2,9,0,3198
807,persona_807,42,M,Cajica,3,5,1,2123
808,persona_808,37,M,Zipaquira,0,0,1,1992
809,persona_809,26,M,Zipaquira,0,4,1,1566
810,persona_810,42,F,Cota,3,9,2,2726
811,persona_811,31,F,Chía,2,8,2,1042
812,persona_812,55,F,Cajica,1,3,1,1927
813,persona_813,51,M,Chía,3,6,2,3383
814,persona_814,38,F,Zipaquira,3,7,2,2023
815,persona_815,70,F,Bogotá,0,0,1,5000
816,persona_816,24,F,Zipaquira,3,9,1,2202
817,persona_817,46,F,Cajica,3,10,1,4042
818,persona_818,57,F,Chía,0,3,0,1291
819,persona_819,69,M,Cajica,0,3,0,4141
820,persona_820,40,F,Chía,2,5,2,1038
821,persona_821,38,F,Zipaquira,0,3,2,914
822,persona_822,52,F,Zipaquira,1,2,1,2242
823,persona_823,55,F,Cajica,0,6,1,4730
824,persona_824,66,F,Zipaquira,1,0,1,1301
825,persona_825,23,F,Bogotá,0,9,0,4839
826,persona_826,40,M,Bogotá,2,2,1,2455
827,persona_827,37,F,Chía,1,4,1,4413
828,persona_828,62,F,Cota,2,5,1,2795
829,persona_829,22,F,Cota,3,7,1,1932
830,persona_830,51,M,Zipaquira,1,6,1,1777
831,persona_831,32,M,Chía,2,10,1,4153
832,persona_832,22,M,Cota,1,0,1,2053
833,persona_833,34,M,Cajica,2,6,1,1820
834,persona_834,70,F,Zipaquira,2,5,1,2593
835,persona_835,57,F,Bogotá,0,4,0,3247
836,persona_836,68,F,Cajica,0,1,1,1818
837,persona_837,52,F,Cota,2,9,0,941
838,persona_838,20,M,Cajica,0,1,0,1832
839,persona_839,22,M,Cota,3,9,0,3776
840,persona_840,60,M,Zipaquira,2,5,1,2302
841,persona_841,49,M,Cajica,3,9,0,3764
842,persona_842,35,M,Chía,3,0,2,4365
843,persona_843,50,M,Cota,3,9,0,2879
844,persona_844,51,M,Chía,1,1,0,1381
845,persona_845,24,F,Cajica,3,9,0,2962
846,persona_846,58,F,Cajica,3,10,0,3996
847,persona_847,41,F,Zipaquira,1,6,1,3540
848,persona_848,59,F,Bogotá,3,9,0,3576
849,persona_849,42,F,Cota,3,5,2,1086
850,persona_850,44,M,Zipaquira,2,5,0,4200
851,persona_851,39,F,Cota,0,2,0,4533
852,persona_852,48,F,Cota,1,5,0,4843
853,persona_853,29,F,Chía,3,3,0,1376
854,persona_854,20,M,Chía,1,9,0,3586
855,persona_855,34,M,Chía,3,5,0,2674
856,persona_856,33,F,Cota,3,5,2,2903
857,persona_857,52,M,Bogotá,1,0,2,2497
858,persona_858,60,M,Zipaquira,0,3,0,4502
859,persona_859,30,M,Zipaquira,0,3,2,4793
860,persona_860,38,M,Chía,2,1,1,1110
861,persona_861,52,F,Cota,0,5,2,3558
862,persona_862,52,M,Zipaquira,1,0,1,2894
863,persona_863,22,M,Zipaquira,2,4,2,1913
864,persona_864,32,F,Chía,0,8,1,3917
865,persona_865,36,F,Chía,2,7,1,4146
866,persona_866,36,M,Cajica,2,0,1,1646
867,persona_867,31,F,Cota,2,1,0,3887
868,persona_868,65,M,Cota,1,6,2,4736
869,persona_869,29,F,Bogotá,2,8,0,1394
870,persona_870,49,M,Cota,2,1,2,3892
871,persona_871,63,M,Chía,2,6,1,4021
872,persona_872,29,M,Cota,1,2,0,1876
873,persona_873,24,M,Zipaquira,0,9,2,2197
874,persona_874,36,F,Zipaquira,1,10,2,2139
875,persona_875,25,M,Cota,0,6,2,2561
876,persona_876,65,F,Zipaquira,0,7,0,3784
877,persona_877,49,F,Cajica,1,7,1,2769
878,persona_878,55,M,Cota,1,2,0,2025
879,persona_879,20,F,Chía,0,10,2,1910
880,persona_880,36,M,Bogotá,3,2,1,2608
881,persona_881,38,M,Cota,0,3,1,2630
882,persona_882,59,F,Cajica,1,8,0,3972
883,persona_883,27,F,Cota,1,7,2,902
884,persona_884,45,F,Bogotá,3,5,2,1313
885,persona_885,49,F,Chía,1,9,0,3763
886,persona_886,41,M,Cajica,3,3,1,1277
887,persona_887,45,M,Bogotá,3,3,2,4369
888,persona_888,66,F,Bogotá,0,5,2,4279
889,persona_889,54,M,Cajica,1,2,1,2875
890,persona_890,33,F,Bogotá,1,1,1,2419
891,persona_891,41,F,Cota,2,2,0,1645
892,persona_892,24,F,Zipaquira,3,9,2,1588
893,persona_893,61,M,Bogotá,3,10,0,1637
894,persona_894,20,M,Chía,1,7,1,3589
895,persona_895,51,F,Bogotá,2,2,1,2281
896,persona_896,49,F,Cota,1,6,0,3732
897,persona_897,23,M,Chía,2,3,2,1936
898,persona_898,39,F,Cota,1,10,1,1413
899,persona_899,60,M,Bogotá,1,4,0,1454
900,persona_900,38,F,Chía,2,4,1,1159
901,persona_901,56,F,Chía,2,4,1,4189
902,persona_902,68,M,Cota,2,1,0,2607
903,persona_903,33,M,Cota,0,9,2,4252
904,persona_904,67,F,Zipaquira,1,6,0,4373
905,persona_905,47,F,Chía,2,9,2,1213
906,persona_906,64,M,Zipaquira,1,0,1,3425
907,persona_907,24,M,Zipaquira,1,7,2,4493
908,persona_908,64,M,Cota,3,9,1,3266
909,persona_909,22,F,Bogotá,1,2,1,1556
910,persona_910,61,M,Bogotá,3,1,1,1434
911,persona_911,66,F,Zipaquira,2,0,1,1232
912,persona_912,56,F,Cota,2,7,1,3017
913,persona_913,70,M,Cajica,0,6,1,4785
914,persona_914,22,M,Cajica,3,3,0,1229
915,persona_915,60,F,Cajica,0,0,2,4364
916,persona_916,44,M,Zipaquira,0,0,2,3700
917,persona_917,42,F,Cajica,3,6,0,3511
918,persona_918,52,F,Cota,0,9,0,1100
919,persona_919,20,F,Zipaquira,0,1,1,4592
920,persona_920,64,M,Bogotá,0,10,1,1823
921,persona_921,25,M,Cota,0,5,1,1225
922,persona_922,25,F,Zipaquira,1,7,0,3091
923,persona_923,21,M,Cota,3,3,2,3421
924,persona_924,27,M,Zipaquira,0,7,2,1422
925,persona_925,50,F,Chía,0,0,1,4376
926,persona_926,38,F,Bogotá,1,0,0,963
927,persona_927,63,F,Chía,1,3,2,4831
928,persona_928,70,M,Bogotá,0,2,1,4717
929,persona_929,44,F,Bogotá,2,8,0,4797
930,persona_930,59,M,Cajica,1,6,1,3979
931,persona_931,26,F,Bogotá,0,7,0,2114
932,persona_932,31,M,Chía,2,3,1,1574
933,persona_933,49,M,Bogotá,1,6,1,2775
934,persona_934,58,F,Bogotá,1,3,2,2818
935,persona_935,26,F,Chía,2,6,0,3127
936,persona_936,29,F,Cota,3,5,1,1559
937,persona_937,26,M,Cajica,1,4,1,3853
938,persona_938,34,F,Zipaquira,1,3,1,2908
939,persona_939,53,F,Cota,2,7,0,3363
940,persona_940,50,M,Cajica,1,8,1,2959
941,persona_941,69,F,Cajica,3,5,2,3871
942,persona_942,53,M,Cota,3,10,2,1359
943,persona_943,34,F,Cajica,2,7,0,3558
944,persona_944,38,F,Chía,0,10,2,4579
945,persona_945,51,F,Cota,3,8,2,4231
946,persona_946,66,M,Cota,0,6,1,3780
947,persona_947,25,M,Bogotá,2,3,0,1013
948,persona_948,43,F,Bogotá,3,3,1,1754
949,persona_949,29,M,Cota,0,6,0,2740
950,persona_950,65,M,Cota,2,2,2,2877
951,persona_951,24,F,Cajica,3,10,0,3865
952,persona_952,62,F,Chía,0,2,0,2492
953,persona_953,51,M,Chía,2,9,1,2009
954,persona_954,59,M,Chía,2,9,0,2552
955,persona_955,67,F,Bogotá,2,3,0,3978
956,persona_956,68,M,Chía,1,1,1,1855
957,persona_957,49,F,Chía,1,4,1,1116
958,persona_958,60,F,Zipaquira,1,9,1,2988
959,persona_959,61,M,Bogotá,3,8,1,1092
960,persona_960,70,M,Cota,0,9,0,3710
961,persona_961,38,M,Chía,1,6,0,2221
962,persona_962,64,F,Cajica,3,2,2,2052
963,persona_963,44,F,Bogotá,2,9,1,2788
964,persona_964,53,F,Cajica,3,7,0,4301
965,persona_965,44,M,Bogotá,0,8,1,2115
966,persona_966,27,M,Cajica,2,0,0,2301
967,persona_967,37,M,Cajica,1,10,2,1431
968,persona_968,50,M,Chía,2,7,1,1024
969,persona_969,29,F,Cajica,1,1,0,3767
970,persona_970,23,F,Cota,3,1,2,3840
971,persona_971,23,F,Zipaquira,0,5,0,1743
972,persona_972,59,M,Cajica,2,4,0,1500
973,persona_973,25,M,Cota,0,9,2,1073
974,persona_974,24,M,Cajica,3,0,2,2111
975,persona_975,30,F,Cajica,3,9,0,2346
976,persona_976,45,M,Chía,2,3,1,1545
977,persona_977,61,F,Cota,3,0,0,1864
978,persona_978,37,F,Zipaquira,0,1,2,2842
979,persona_979,46,F,Cajica,0,4,1,1109
980,persona_980,64,F,Cota,0,6,2,3490
981,persona_981,41,F,Cota,3,3,1,1723
982,persona_982,21,F,Chía,2,5,2,4677
983,persona_983,38,M,Cota,2,4,2,1370
984,persona_984,38,M,Zipaquira,1,4,1,1995
985,persona_985,47,M,Cajica,2,3,2,3392
986,persona_986,67,M,Chía,2,10,2,2035
987,persona_987,33,M,Zipaquira,0,10,1,2792
988,persona_988,63,F,Zipaquira,3,7,0,4292
989,persona_989,48,M,Bogotá,2,9,1,4003
990,persona_990,66,M,Bogotá,2,2,1,3680
991,persona_991,51,M,Bogotá,0,7,0,3798
992,persona_992,56,M,Cota,3,10,1,1316
993,persona_993,43,M,Cota,0,4,2,1567
994,persona_994,22,F,Chía,2,5,1,2041
995,persona_995,30,M,Chía,1,1,1,3848
996,persona_996,62,M,Zipaquira,0,5,1,1049
997,persona_997,67,F,Zipaquira,0,6,0,1867
998,persona_998,28,M,Bogotá,1,6,1,1180
999,persona_999,49,F,Cajica,2,8,1,4822
1000,persona_1000,51,M,Chía,1,3,1,3800
1001,persona_1001,64,M,Bogotá,0,8,1,2183
1002,persona_1002,61,F,Cajica,2,10,0,2504
1003,persona_1003,22,F,Zipaquira,3,3,1,2193
1004,persona_1004,36,M,Cajica,2,10,1,1720
1005,persona_1005,26,M,Zipaquira,0,4,1,3009
1006,persona_1006,50,F,Chía,1,7,1,1193
1007,persona_1007,65,F,Chía,2,9,0,2974
1008,persona_1008,30,F,Bogotá,0,8,1,1614
1009,persona_1009,43,M,Cajica,1,8,0,1485
1010,persona_1010,47,M,Cota,2,7,2,1120
1011,persona_1011,38,M,Cajica,2,0,2,3348
1012,persona_1012,68,M,Cajica,2,10,1,3696
1013,persona_1013,58,F,Cota,0,10,0,3233
1014,persona_1014,48,M,Bogotá,0,0,2,2486
1015,persona_1015,21,M,Cajica,2,6,1,1525
1016,persona_1016,47,F,Cajica,1,8,1,4211
1017,persona_1017,22,F,Cajica,3,7,2,1515
1018,persona_1018,57,F,Bogotá,0,7,0,3653
1019,persona_1019,30,F,Chía,2,7,1,2716
1020,persona_1020,31,F,Cota,0,4,2,3579
1021,persona_1021,62,F,Chía,2,10,1,3763
1022,persona_1022,35,M,Cota,1,6,2,3077
1023,persona_1023,59,F,Chía,0,4,0,2691
1024,persona_1024,64,M,Cota,0,1,0,1014
1025,persona_1025,34,F,Zipaquira,2,9,2,2738
1026,persona_1026,30,F,Cajica,0,0,2,1224
1027,persona_1027,53,F,Bogotá,0,4,1,1466
1028,persona_1028,20,M,Cajica,3,8,2,4219
1029,persona_1029,23,F,Cajica,1,0,2,2121
1030,persona_1030,37,F,Cota,3,2,0,4330
1031,persona_1031,59,F,Cajica,3,5,1,1385
1032,persona_1032,32,F,Cota,1,2,2,1708
1033,persona_1033,70,M,Cajica,0,2,1,2790
1034,persona_1034,59,M,Zipaquira,2,0,2,4497
1035,persona_1035,47,M,Cajica,0,5,2,4206
1036,persona_1036,43,M,Chía,2,3,2,4409
1037,persona_1037,31,M,Bogotá,2,0,1,3504
1038,persona_1038,57,F,Chía,3,9,0,3739
1039,persona_1039,32,M,Cajica,3,9,1,4036
1040,persona_1040,35,F,Bogotá,0,2,1,1999
1041,persona_1041,53,F,Bogotá,3,6,2,4936
1042,persona_1042,49,F,Bogotá,2,9,2,4510
1043,persona_1043,24,F,Chía,3,5,0,2241
1044,persona_1044,25,F,Bogotá,0,6,1,906
1045,persona_1045,43,F,Cajica,2,0,2,2745
1046,persona_1046,68,M,Zipaquira,3,0,1,1409
1047,persona_1047,26,M,Cota,0,6,1,2248
1048,persona_1048,25,M,Cajica,0,10,2,1985
1049,persona_1049,52,M,Chía,3,6,0,2253
1050,persona_1050,33,M,Zipaquira,3,0,1,3171
1051,persona_1051,40,F,Bogotá,0,0,1,1733
1052,persona_1052,33,M,Chía,1,1,0,2177
1053,persona_1053,35,F,Bogotá,0,10,0,950
1054,persona_1054,35,M,Cota,1,1,2,1381
1055,persona_1055,35,M,Cota,3,8,0,3328
1056,persona_1056,28,F,Zipaquira,0,5,2,3244
1057,persona_1057,64,F,Bogotá,2,8,0,2939
1058,persona_1058,55,F,Cota,3,8,2,1703
1059,persona_1059,42,F,Cota,2,3,1,3075
1060,persona_1060,47,M,Zipaquira,0,2,0,3726
1061,persona_1061,57,M,Cajica,0,3,0,1588
1062,persona_1062,27,M,Zipaquira,2,7,1,4106
1063,persona_1063,66,F,Cajica,3,2,1,1123
1064,persona_1064,44,M,Zipaquira,0,3,0,1078
1065,persona_1065,65,F,Cajica,0,6,0,2522
1066,persona_1066,48,M,Cajica,0,2,1,4564
1067,persona_1067,30,M,Chía,0,3,1,1236
1068,persona_1068,49,M,Zipaquira,0,3,1,2572
1069,persona_1069,46,M,Cota,2,4,2,3265
1070,persona_1070,61,F,Cajica,3,10,2,1411
1071,persona_1071,22,M,Chía,3,9,2,3562
1072,persona_1072,66,M,Bogotá,2,4,0,3013
1073,persona_1073,40,M,Cajica,1,4,0,4778
1074,persona_1074,61,M,Cota,3,9,1,1852
1075,persona_1075,61,F,Cota,2,8,2,4836
1076,persona_1076,45,F,Cota,0,6,2,4161
1077,persona_1077,31,M,Chía,2,9,2,1064
1078,persona_1078,48,M,Chía,1,2,2,3728
1079,persona_1079,20,M,Cota,1,2,1,4222
1080,persona_1080,27,M,Cota,1,5,1,4011
1081,persona_1081,32,F,Cota,2,8,1,1995
1082,persona_1082,67,M,Bogotá,2,0,2,3887
1083,persona_1083,23,F,Chía,3,3,1,4041
1084,persona_1084,43,M,Zipaquira,1,8,2,2245
1085,persona_1085,27,F,Cajica,2,2,0,1817
1086,persona_1086,42,M,Cajica,2,6,1,4036
1087,persona_1087,25,M,Cajica,1,8,0,4743
1088,persona_1088,65,M,Chía,0,8,2,4650
1089,persona_1089,45,F,Zipaquira,1,5,0,2654
1090,persona_1090,61,F,Cota,3,4,0,1961
1091,persona_1091,44,F,Chía,0,5,1,3981
1092,persona_1092,38,M,Chía,0,0,2,4032
1093,persona_1093,63,M,Cajica,2,2,0,3726
1094,persona_1094,54,M,Cota,1,2,0,4905
1095,persona_1095,39,F,Cota,2,7,2,1484
1096,persona_1096,37,F,Cajica,0,8,1,1995
1097,persona_1097,36,F,Bogotá,0,6,2,977
1098,persona_1098,52,F,Zipaquira,3,3,2,1505
